,gsp_id,latitude,longitude
313,327,51.58213853569168,-0.039024074708354055
314,328,54.72763525049277,-3.007273188973505
315,329,54.47557790911258,-2.641531846142061
316,330,51.55728115237454,-0.12647768270289064
317,331,53.57706937595354,-2.4297699927014227
318,332,53.531052534010115,-2.363419877222652
319,333,57.47426253430773,-1.8321936147954525
320,334,51.298069243700795,1.338586537486938
321,335,58.18248220604723,-6.6159828977508655
322,336,57.53071564035779,-2.1745639795640317
323,337,54.84118837295766,-4.054816568547922
324,338,51.51227414044848,0.013465281547734883
325,339,51.48448488858557,-0.11832306257348738
326,340,51.432438556911556,-0.1961266186137567
327,341,51.53073842700133,-0.246661186424045
328,342,51.50899953477169,-0.23554851656473805
329,343,51.405493160507135,-1.2470685929623782
330,344,51.19558768741651,-0.8557661564657654
331,345,51.54599857624925,-0.5823685968314983
332,346,51.537948178639716,-0.4588374639345003
333,347,51.32909441418447,-2.803480851046077
334,348,51.30956975778089,-2.5654396170164873
